codice_contabilita|partita_iva|commodity|fornitore|anno_comp|mese_comp|data_emissione|data_scadenza|flg_presenza_scadenza|provenienza|volume|importo
148987|12883450152|GAS|UNARETI S.p.A.|2018|04|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|31.605|5.067032967033
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|05|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.03
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|05|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|05|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-58.322|-12.46010989011
148987|12883450152|GAS|UNARETI S.p.A.|2019|02|2022-04-17 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|44.524|6.3235464852608
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|08|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|22.46|3.29
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|02|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|04|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.03
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|01|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-2.024|-0.04
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|02|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|04|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-57.953|-12.184945054945
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|03|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-41.772|-5.81
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|01|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|02|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-16.485|5.7822222222222
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|01|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|05|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-46.867|-10.03
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|03|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|03|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|04|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-46.867|-9.84
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|08|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|22.459|2.55
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|10|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|22.459|3.27
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|04|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|11|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|54.146|6.18
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|07|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.03
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|06|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-45.848|-9.83
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|06|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-24.326|-5.9349450549451
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|07|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-47.886|-10.07
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|06|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.03
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|07|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-58.198|-12.44152173913
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|06|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-1.012|-0.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|03|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|22.459|3.79
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|01|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|40.864|0.9
383398|03178060236|GAS|MEGARETI S.p.A.|2019|10|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|15.548|3.991634
383398|03178060236|GAS|MEGARETI S.p.A.|2020|09|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|25.912|5.185972
383398|03178060236|GAS|MEGARETI S.p.A.|2020|05|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|25.914|5.142298
418288|03752430961|GAS|GIGAS RETE S.r.l.|2020|04|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-8.307|-0.93692
213131|04802420267|GAS|AP RETI GAS S.p.A.|2019|02|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-92|-9.992304
148987|12883450152|GAS|UNARETI S.p.A.|2017|03|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.66|2.5178888888889
148987|12883450152|GAS|UNARETI S.p.A.|2018|03|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.66|2.7693333333333
148987|12883450152|GAS|UNARETI S.p.A.|2017|07|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.661|6.0214130434783
148987|12883450152|GAS|UNARETI S.p.A.|2017|08|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.661|6.0214130434783
383398|03178060236|GAS|MEGARETI S.p.A.|2019|12|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|169.994|21.796471
306198|01733220022|GAS|EDIGAS S.p.A.|2018|11|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-4.109|-0.078027
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|08|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|34.709|5.94
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|07|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|66.362|8.45
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|03|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|84.787|14.81
383398|03178060236|GAS|MEGARETI S.p.A.|2020|06|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|27.986|5.361886
383398|03178060236|GAS|MEGARETI S.p.A.|2019|06|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|25.914|5.980896
383398|03178060236|GAS|MEGARETI S.p.A.|2018|10|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|128.532|10.951421
306198|01733220022|GAS|EDIGAS S.p.A.|2019|01|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-3.082|-0.067376
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|01|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21.438|0.47
213131|04802420267|GAS|AP RETI GAS S.p.A.|2020|08|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|14|1.507968
418288|03752430961|GAS|GIGAS RETE S.r.l.|2020|08|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-1.038|-0.111845
418288|03752430961|GAS|GIGAS RETE S.r.l.|2020|10|2022-04-19 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|13.499|1.412816
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|02|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|20.418|6.82
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|12|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|298.37|52.16
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|10|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|33.688|4.32
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|11|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|29.605|3.65
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|09|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|29.341|3.43
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|06|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|53.124|6.37
204437|06724610966|GAS|2i RETE GAS S.p.A.|2018|05|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|59.21|10.3
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|03|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|224.205|35.47
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|04|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|68.008|14.81
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|05|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|52.097|11.92
204437|06724610966|GAS|2i RETE GAS S.p.A.|2019|06|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|45.809|10.26
213131|04802420267|GAS|AP RETI GAS S.p.A.|2019|12|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|210|24.20922
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|11|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-83.599|-13.46
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|12|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-47.893|-8.79
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|11|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-43.817|-8
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|11|2022-04-20 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-45.848|-8.46
383398|03178060236|GAS|MEGARETI S.p.A.|2018|07|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|11.402|2.239048
383398|03178060236|GAS|MEGARETI S.p.A.|2018|06|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1.037|0.157176
383398|03178060236|GAS|MEGARETI S.p.A.|2018|08|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|11.402|2.239048
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|05|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|65.214|13.85
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|07|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|73.222|13.05
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|06|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|66.273|13.62
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|08|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|72.274|12.48
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|03|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|55.167|5.02
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|04|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|46.432|9.01
426906|01341400198|GAS|LD RETI S.r.l.|2019|09|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|177.679|23.724590163934
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|09|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|53.124|5.98
426906|01341400198|GAS|LD RETI S.r.l.|2021|04|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|118.85|16.097802197802
426906|01341400198|GAS|LD RETI S.r.l.|2021|01|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|122.812|14.222111111111
426906|01341400198|GAS|LD RETI S.r.l.|2021|02|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|110.927|12.845777777778
426906|01341400198|GAS|LD RETI S.r.l.|2021|03|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|122.812|14.222111111111
426906|01341400198|GAS|LD RETI S.r.l.|2021|05|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|122.811|16.634395604396
426906|01341400198|GAS|LD RETI S.r.l.|2020|12|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|122.809|15.293333333333
426906|01341400198|GAS|LD RETI S.r.l.|2020|11|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|79.231|9.8666666666667
426906|01341400198|GAS|LD RETI S.r.l.|2021|06|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|118.85|16.097802197802
426906|01341400198|GAS|LD RETI S.r.l.|2021|07|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|122.811|16.551304347826
426906|01341400198|GAS|LD RETI S.r.l.|2021|08|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|141.895|20.927304347826
426906|01341400198|GAS|LD RETI S.r.l.|2021|09|2022-04-08 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|147.475|22.581391304348
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2014|11|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|0|-0.894301
213131|04802420267|GAS|AP RETI GAS S.p.A.|2019|03|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|32|3.475584
213131|04802420267|GAS|AP RETI GAS S.p.A.|2019|11|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|136|15.678352
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|09|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|44.951|0.92
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|09|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|54.146|6.32
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|10|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|49.037|1.46
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|10|2022-04-21 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|56.189|5.42
213131|04802420267|GAS|AP RETI GAS S.p.A.|2019|08|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|17|2.063511
213131|04802420267|GAS|AP RETI GAS S.p.A.|2019|07|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|17|2.063511
213131|04802420267|GAS|AP RETI GAS S.p.A.|2020|09|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|14|1.507968
148987|12883450152|GAS|UNARETI S.p.A.|2017|11|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|31.608|5.7586956521739
148987|12883450152|GAS|UNARETI S.p.A.|2018|09|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|31.608|5.8239130434783
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|06|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21.438|2.87
204437|06724610966|GAS|2i RETE GAS S.p.A.|2017|10|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|22.459|3.33
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|09|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21.438|3.25
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|10|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|22.459|3.61
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|08|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|26.549|2.71
213131|04802420267|GAS|AP RETI GAS S.p.A.|2020|02|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|182|23.700586
148987|12883450152|GAS|UNARETI S.p.A.|2017|10|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.661|5.950652173913
148987|12883450152|GAS|UNARETI S.p.A.|2018|07|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.661|6.0180434782609
148987|12883450152|GAS|UNARETI S.p.A.|2017|09|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|31.608|5.8271739130435
148987|12883450152|GAS|UNARETI S.p.A.|2017|01|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.66|2.5178888888889
148987|12883450152|GAS|UNARETI S.p.A.|2018|02|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|29.5|2.5013333333333
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|01|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-24.434|-0.54
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|01|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-24.434|-0.45
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|01|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|27.618|0.7
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|11|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|31.653|3.39
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|11|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-21.38|-3.26
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|11|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-21.38|-2.91
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|12|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|28.636|2.91
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|12|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-23.416|-3.56
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|12|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-23.416|-3.18
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|08|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-15.271|-2.07
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|05|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|22.459|3.83
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|02|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21.438|6.98
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|04|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21.438|3.85
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|04|2022-04-19 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21.438|3.67
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|05|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|45.466|8.88
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|06|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|21.95|4.84
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|06|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|44.559|8.49
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|07|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|34.781|5.22
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|07|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|47.54|7.27
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|08|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|29.875|4.5
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|05|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|17.005|4.75
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|04|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|41.504|8.55
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|03|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|41.431|8.59
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|08|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|47.54|6.92
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|09|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|45.54|5.53
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|09|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|23.913|3.61
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|04|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-39.99|-8.36
204437|06724610966|GAS|2i RETE GAS S.p.A.|2016|02|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|36.487|0.95
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|03|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-135.224|-11.97
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2014|10|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|0|-0.362555
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2014|09|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|0|-0.193362
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2014|06|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|0|-0.676769
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2014|08|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|0|-0.604257
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2014|07|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|0|-0.628428
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2018|08|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-1.035|0.0053260869565224
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2016|10|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-2.07|-0.024456521739131
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2018|09|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-1.035|-0.060652173913043
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2016|12|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-2.07|-0.02445652173913
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2016|09|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-2.07|-0.10108695652174
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2016|08|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-1.035|-0.01445652173913
213094|03479071205|GAS|INRETE DISTRIBUZIONE ENERGIA S.p.A.|2018|12|2022-04-27 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|-2.07|0.00065217391304387
179086|01584260192|GAS|"SOCIETA\' IMPIANTI METANO S.r.l."|2014|01|2022-04-26 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|4946.077|465.274745
213131|04802420267|GAS|AP RETI GAS S.p.A.|2020|04|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|54|5.724918
213131|04802420267|GAS|AP RETI GAS S.p.A.|2019|05|2022-04-12 00:00:00|2022-05-31 00:00:00|PRESENTE|AcuPhi|21|2.549043
148987|12883450152|GAS|UNARETI S.p.A.|2016|12|2022-04-13 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|32.661|5.6276923076923
148987|12883450152|GAS|UNARETI S.p.A.|2016|12|2022-04-17 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|1.98|1.79
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|04|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-20.362|-0.4
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|03|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-22.398|-0.41
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|02|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-22.398|-0.41
204437|06724610966|GAS|2i RETE GAS S.p.A.|2015|02|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-22.398|-0.49
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|07|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-16.289|-2.21
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|05|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-19.344|-0.38
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|06|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-17.307|-1.07
204437|06724610966|GAS|2i RETE GAS S.p.A.|2014|09|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-17.307|-2.36
204437|06724610966|GAS|2i RETE GAS S.p.A.|2013|10|2022-04-27 00:00:00|2022-05-30 00:00:00|PRESENTE|AcuPhi|-19.344|-2.95
